seed,n,m,k,negative_fraction,queries,repeat,order,method,ns_per_query,returned_positive,expected_exact_positive,backend_lookups
4,200000,2000000,7,0.9,200000,4,1,set,31.90979,20000,20000,200000
4,200000,2000000,7,0.9,200000,4,2,bloom,41.582085,21506,20000,0
4,200000,2000000,7,0.9,200000,5,0,set,32.555415,20000,20000,200000
4,200000,2000000,7,0.9,200000,5,1,bloom,41.79375,21506,20000,0
4,200000,2000000,7,0.9,200000,5,2,filtered_set,47.299585,20000,20000,21506
4,200000,2000000,7,0.9,200000,6,0,set,32.13875,20000,20000,200000
4,200000,2000000,7,0.9,200000,6,1,bloom,41.23042,21506,20000,0
4,200000,2000000,7,0.9,200000,6,2,filtered_set,47.97292,20000,20000,21506
4,200000,2000000,7,1,200000,0,0,filtered_set,43.42875,0,0,1690
4,200000,2000000,7,1,200000,0,1,set,32.19896,0,0,200000
4,200000,2000000,7,1,200000,0,2,bloom,40.89271,1690,0,0
4,200000,2000000,7,1,200000,1,0,set,36.489585,0,0,200000
4,200000,2000000,7,1,200000,1,1,bloom,41.26,1690,0,0
4,200000,2000000,7,1,200000,1,2,filtered_set,43.543125,0,0,1690
4,200000,2000000,7,1,200000,2,0,bloom,43.193125,1690,0,0
4,200000,2000000,7,1,200000,2,1,set,40.21875,0,0,200000
4,200000,2000000,7,1,200000,2,2,filtered_set,55.88854,0,0,1690
4,200000,2000000,7,1,200000,3,0,bloom,65.87833,1690,0,0
4,200000,2000000,7,1,200000,3,1,filtered_set,46.87396,0,0,1690
4,200000,2000000,7,1,200000,3,2,set,46.69396,0,0,200000
4,200000,2000000,7,1,200000,4,0,set,35.195205,0,0,200000
4,200000,2000000,7,1,200000,4,1,filtered_set,42.997085,0,0,1690
4,200000,2000000,7,1,200000,4,2,bloom,42.20458,1690,0,0
4,200000,2000000,7,1,200000,5,0,set,30.807915,0,0,200000
4,200000,2000000,7,1,200000,5,1,filtered_set,43.490205,0,0,1690
4,200000,2000000,7,1,200000,5,2,bloom,40.85083,1690,0,0
4,200000,2000000,7,1,200000,6,0,filtered_set,45.247705,0,0,1690
4,200000,2000000,7,1,200000,6,1,bloom,41.279165,1690,0,0
4,200000,2000000,7,1,200000,6,2,set,38.40896,0,0,200000
4,200000,2000000,11,0,200000,0,0,bloom,37.87646,200000,200000,0
4,200000,2000000,11,0,200000,0,1,set,20.2175,200000,200000,200000
4,200000,2000000,11,0,200000,0,2,filtered_set,69.196665,200000,200000,200000
4,200000,2000000,11,0,200000,1,0,filtered_set,67.223125,200000,200000,200000
4,200000,2000000,11,0,200000,1,1,bloom,38.005625,200000,200000,0
4,200000,2000000,11,0,200000,1,2,set,21.317085,200000,200000,200000
4,200000,2000000,11,0,200000,2,0,bloom,37.933125,200000,200000,0
4,200000,2000000,11,0,200000,2,1,filtered_set,68.265,200000,200000,200000
4,200000,2000000,11,0,200000,2,2,set,20.495,200000,200000,200000
4,200000,2000000,11,0,200000,3,0,bloom,38.576875,200000,200000,0
4,200000,2000000,11,0,200000,3,1,set,21.985835,200000,200000,200000
4,200000,2000000,11,0,200000,3,2,filtered_set,68.10896,200000,200000,200000
4,200000,2000000,11,0,200000,4,0,set,20.251875,200000,200000,200000
4,200000,2000000,11,0,200000,4,1,filtered_set,73.418955,200000,200000,200000
4,200000,2000000,11,0,200000,4,2,bloom,38.27896,200000,200000,0
4,200000,2000000,11,0,200000,5,0,bloom,39.10375,200000,200000,0
4,200000,2000000,11,0,200000,5,1,filtered_set,79.918125,200000,200000,200000
4,200000,2000000,11,0,200000,5,2,set,20.76125,200000,200000,200000
4,200000,2000000,11,0,200000,6,0,filtered_set,68.2,200000,200000,200000
4,200000,2000000,11,0,200000,6,1,set,20.36375,200000,200000,200000
4,200000,2000000,11,0,200000,6,2,bloom,38.20292,200000,200000,0
4,200000,2000000,11,0.5,200000,0,0,bloom,41.261045,101189,100000,0
4,200000,2000000,11,0.5,200000,0,1,set,35.921665,100000,100000,200000
4,200000,2000000,11,0.5,200000,0,2,filtered_set,59.491875,100000,100000,101189
4,200000,2000000,11,0.5,200000,1,0,set,36.234795,100000,100000,200000
4,200000,2000000,11,0.5,200000,1,1,bloom,42.299375,101189,100000,0
4,200000,2000000,11,0.5,200000,1,2,filtered_set,95.829375,100000,100000,101189
4,200000,2000000,11,0.5,200000,2,0,filtered_set,66.89083,100000,100000,101189
4,200000,2000000,11,0.5,200000,2,1,set,36.334375,100000,100000,200000
4,200000,2000000,11,0.5,200000,2,2,bloom,42.842915,101189,100000,0
4,200000,2000000,11,0.5,200000,3,0,bloom,43.133545,101189,100000,0
4,200000,2000000,11,0.5,200000,3,1,filtered_set,72.25271,100000,100000,101189
4,200000,2000000,11,0.5,200000,3,2,set,37.214165,100000,100000,200000
4,200000,2000000,11,0.5,200000,4,0,set,50.64354,100000,100000,200000
4,200000,2000000,11,0.5,200000,4,1,filtered_set,88.66979,100000,100000,101189
4,200000,2000000,11,0.5,200000,4,2,bloom,43.048125,101189,100000,0
4,200000,2000000,11,0.5,200000,5,0,set,39.14875,100000,100000,200000
4,200000,2000000,11,0.5,200000,5,1,filtered_set,61.922085,100000,100000,101189
4,200000,2000000,11,0.5,200000,5,2,bloom,41.55708,101189,100000,0
4,200000,2000000,11,0.5,200000,6,0,bloom,41.710625,101189,100000,0
4,200000,2000000,11,0.5,200000,6,1,filtered_set,61.363125,100000,100000,101189
4,200000,2000000,11,0.5,200000,6,2,set,36.23854,100000,100000,200000
4,200000,2000000,11,0.9,200000,0,0,filtered_set,51.36854,20000,20000,22139
4,200000,2000000,11,0.9,200000,0,1,bloom,45.865,22139,20000,0
4,200000,2000000,11,0.9,200000,0,2,set,32.8775,20000,20000,200000
4,200000,2000000,11,0.9,200000,1,0,bloom,46.01292,22139,20000,0
4,200000,2000000,11,0.9,200000,1,1,set,33.11521,20000,20000,200000
4,200000,2000000,11,0.9,200000,1,2,filtered_set,51.498955,20000,20000,22139
4,200000,2000000,11,0.9,200000,2,0,bloom,45.07146,22139,20000,0
4,200000,2000000,11,0.9,200000,2,1,set,32.659375,20000,20000,200000
4,200000,2000000,11,0.9,200000,2,2,filtered_set,50.344165,20000,20000,22139
4,200000,2000000,11,0.9,200000,3,0,filtered_set,50.921045,20000,20000,22139
4,200000,2000000,11,0.9,200000,3,1,set,31.52167,20000,20000,200000
4,200000,2000000,11,0.9,200000,3,2,bloom,44.752085,22139,20000,0
4,200000,2000000,11,0.9,200000,4,0,filtered_set,51.425625,20000,20000,22139
4,200000,2000000,11,0.9,200000,4,1,set,31.80833,20000,20000,200000
4,200000,2000000,11,0.9,200000,4,2,bloom,44.77354,22139,20000,0
4,200000,2000000,11,0.9,200000,5,0,set,31.747915,20000,20000,200000
4,200000,2000000,11,0.9,200000,5,1,bloom,44.721665,22139,20000,0
4,200000,2000000,11,0.9,200000,5,2,filtered_set,50.227915,20000,20000,22139
4,200000,2000000,11,0.9,200000,6,0,set,30.7475,20000,20000,200000
4,200000,2000000,11,0.9,200000,6,1,bloom,44.035,22139,20000,0
4,200000,2000000,11,0.9,200000,6,2,filtered_set,50.664165,20000,20000,22139
4,200000,2000000,11,1,200000,0,0,filtered_set,48.06979,0,0,2389
4,200000,2000000,11,1,200000,0,1,set,30.49,0,0,200000
4,200000,2000000,11,1,200000,0,2,bloom,45.09354,2389,0,0
4,200000,2000000,11,1,200000,1,0,set,29.795625,0,0,200000
4,200000,2000000,11,1,200000,1,1,bloom,45.323545,2389,0,0
4,200000,2000000,11,1,200000,1,2,filtered_set,49.00396,0,0,2389
4,200000,2000000,11,1,200000,2,0,bloom,45.7375,2389,0,0
4,200000,2000000,11,1,200000,2,1,set,30.96,0,0,200000
4,200000,2000000,11,1,200000,2,2,filtered_set,48.29417,0,0,2389
4,200000,2000000,11,1,200000,3,0,bloom,45.803125,2389,0,0
4,200000,2000000,11,1,200000,3,1,filtered_set,47.926665,0,0,2389
4,200000,2000000,11,1,200000,3,2,set,42.15875,0,0,200000
4,200000,2000000,11,1,200000,4,0,set,30.55271,0,0,200000
4,200000,2000000,11,1,200000,4,1,filtered_set,49.54958,0,0,2389
4,200000,2000000,11,1,200000,4,2,bloom,45.262085,2389,0,0
4,200000,2000000,11,1,200000,5,0,set,39.744165,0,0,200000
4,200000,2000000,11,1,200000,5,1,filtered_set,52.63646,0,0,2389
4,200000,2000000,11,1,200000,5,2,bloom,46.32292,2389,0,0
4,200000,2000000,11,1,200000,6,0,filtered_set,50.57771,0,0,2389
4,200000,2000000,11,1,200000,6,1,bloom,46.017085,2389,0,0
4,200000,2000000,11,1,200000,6,2,set,43.38958,0,0,200000
